                 Time [s]	     Steps	  RhsEvals	 LinSetups	  NIters	 NConvFails	  NErrFails	 Order	  StepSize [s]
      18824478.8166473582	    128917	    191742	     25416	  191741	        999	       7301	     2	    143.078573
      18828095.6463437825	    128939	    191768	     25417	  191767	        999	       7301	     2	    221.262087
      18831840.3820699826	    128954	    191788	     25418	  191787	        999	       7301	     2	    363.196894
      18835752.9597392268	    128963	    191798	     25419	  191797	        999	       7301	     2	    577.798768
      18838927.0259914026	    128969	    191807	     25420	  191806	        999	       7302	     2	    285.072413
      18842604.9178763218	    128979	    191821	     25422	  191820	        999	       7303	     2	    218.855196
      18846074.2324287407	    128990	    191838	     25427	  191837	        999	       7305	     3	     83.768946
      18849717.9271462485	    129007	    191862	     25432	  191861	        999	       7307	     2	    122.945735
      18853640.9561353922	    129021	    191877	     25435	  191876	        999	       7307	     2	    477.732634
      18856985.0845740214	    129028	    191885	     25435	  191884	        999	       7307	     2	    477.732634
      18860806.9456467405	    129036	    191893	     25435	  191892	        999	       7307	     2	    477.732634
      18864151.0740853697	    129043	    191902	     25436	  191901	        999	       7307	     2	    477.732634
      18867972.9351580888	    129051	    191918	     25436	  191917	        999	       7307	     2	    477.732634
      18871298.0615661442	    129062	    191948	     25439	  191947	        999	       7309	     2	    119.899202
      18874957.2241449058	    129090	    191979	     25440	  191978	        999	       7309	     3	    180.296186
      18878430.5142172575	    129121	    192022	     25444	  192021	        999	       7311	     3	     83.563613
      18882026.4450440221	    129156	    192069	     25448	  192068	        999	       7312	     3	    118.230452
      18885614.5394776836	    129185	    192120	     25458	  192119	        999	       7316	     3	     21.018130
      18889203.8905892372	    129205	    192150	     25466	  192149	        999	       7318	     3	     33.052625
      18892911.6159033254	    129227	    192189	     25473	  192188	        999	       7320	     3	    162.578509
      18896416.8966389000	    129259	    192261	     25479	  192260	        999	       7325	     3	     26.554618
      18900018.4653842077	    129315	    192354	     25488	  192353	        999	       7327	     3	     64.381760
      18903631.5254300088	    129337	    192393	     25495	  192392	        999	       7330	     2	     49.554939
      18907232.4301858209	    129390	    192489	     25513	  192488	        999	       7337	     3	     64.511769
      18910812.3699448928	    129416	    192519	     25515	  192518	        999	       7337	     3	    195.829902
      18914477.8592344522	    129432	    192553	     25522	  192552	        999	       7340	     2	     82.055512
      18918046.8963076547	    129446	    192577	     25529	  192576	        999	       7342	     2	     46.994655
      18921773.0918505117	    129459	    192592	     25534	  192591	        999	       7342	     2	    664.121740
      18925534.0986499190	    129469	    192610	     25538	  192609	        999	       7343	     2	    667.277452
      18928835.4382033013	    129476	    192627	     25543	  192626	        999	       7345	     2	    202.221531
      18932523.0012196600	    129492	    192652	     25548	  192651	        999	       7348	     3	    144.065638
      18936019.3693701923	    129508	    192676	     25553	  192675	        999	       7350	     2	     85.242963
      18939730.7977575101	    129525	    192695	     25556	  192694	        999	       7350	     3	    365.558316
      18943343.1610768624	    129536	    192716	     25561	  192715	        999	       7353	     3	    166.523606
      18946996.1826244406	    129550	    192736	     25564	  192735	        999	       7354	     3	    256.255028
      18950724.9050626196	    129565	    192757	     25567	  192756	        999	       7355	     3	    340.012080
      18954108.0678653046	    129583	    192785	     25571	  192784	        999	       7357	     4	    228.126180
      18957637.2230520770	    129647	    192895	     25579	  192894	        999	       7361	     4	     43.125454
      18961218.3323822059	    129686	    192971	     25595	  192970	        999	       7368	     3	     38.168365
      18964813.9124033526	    129711	    193012	     25603	  193011	        999	       7371	     2	     26.507607
      18968406.2874664143	    129734	    193048	     25611	  193047	        999	       7374	     2	     10.633737
      18972002.3579048179	    129757	    193085	     25622	  193084	        999	       7377	     2	     13.158244
      18975628.8075981662	    129786	    193129	     25634	  193128	        999	       7381	     4	     32.195172
      18979222.4736267850	    129808	    193167	     25644	  193166	        999	       7385	     3	     47.169379
      18983069.0530624278	    129827	    193192	     25649	  193191	        999	       7386	     3	    286.250874
      18986439.6889551468	    129847	    193228	     25658	  193227	        999	       7391	     3	     69.605894
      18990016.8328052610	    129865	    193256	     25665	  193255	        999	       7394	     2	     24.866539
      18993642.0080703422	    129920	    193342	     25684	  193341	        999	       7400	     4	    154.925992
      18997200.2417599149	    129942	    193377	     25694	  193376	        999	       7405	     3	     19.271659
      19000841.4810220525	    129961	    193410	     25702	  193409	        999	       7407	     3	     99.199048
      19004425.0688594393	    129977	    193436	     25707	  193435	        999	       7409	     3	    126.822794
      19008037.9501597583	    129992	    193460	     25711	  193459	        999	       7410	     3	    154.771363
      19011600.7650180571	    130007	    193487	     25718	  193486	        999	       7413	     3	     66.749754
      19015514.1824081466	    130025	    193519	     25723	  193518	        999	       7414	     2	    322.009205
      19019248.1756245308	    130034	    193536	     25725	  193535	        999	       7414	     3	    600.645996
      19022588.6212426908	    130040	    193545	     25726	  193544	        999	       7415	     3	    337.215639
      19026016.1898887828	    130049	    193556	     25727	  193555	        999	       7415	     3	    533.529588
      19029602.1297329329	    130059	    193576	     25732	  193575	        999	       7417	     2	    396.336187
      19033309.3771454655	    130072	    193608	     25738	  193607	        999	       7421	     3	    192.785190
      19036846.5501313880	    130091	    193650	     25746	  193649	        999	       7425	     4	     66.495214
      19040663.2669223733	    130120	    193692	     25750	  193691	        999	       7426	     3	    291.240706
      19044000.7757610790	    130130	    193711	     25753	  193710	        999	       7427	     2	     98.420108
      19047650.2159584053	    130153	    193746	     25762	  193745	        999	       7431	     3	     69.880985
      19051235.9378518052	    130173	    193775	     25766	  193774	        999	       7433	     2	     50.339500
